sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
146,4,257121,0.000541262,0.0373973,130034,1.08216e-05,13.9609,
146,5,255802,0.000548329,0.0369341,129374,1.06994e-05,13.9761,
165,0,20000,0.01,0.0141421,10201,0,247.737,
165,1,17450,0.000725923,0.0444771,9004,0.000198747,64.0384,
165,2,7456,0.00127069,0.11225,3913,0.000371443,83.5311,
165,3,4057,0.00159791,0.202175,2155,0.000613601,131.381,
165,4,3140,0.00171055,0.222985,1673,0.0011345,159.807,
165,5,2846,0.00184121,0.209427,1520,0.00133916,166.455,
165,6,2696,0.00183698,0.207306,1442,0.00144845,173.593,
165,7,2625,0.00188011,0.208099,1405,0.00160158,176.047,
165,8,2572,0.00180321,0.218844,1378,0.00170457,173.846,
165,9,2524,0.00176634,0.213089,1352,0.00165806,178.943,
165,10,2504,0.00180413,0.210027,1343,0.00173715,179.801,
163,0,20000,0.01,0.0141421,10201,0,247.737,
163,1,40059,0.000673224,0.0438607,20476,5.16562e-05,36.5628,
163,2,30634,0.000669587,0.110531,15870,2.77835e-05,33.0512,
163,3,23486,0.000627605,0.196943,12258,3.20768e-05,39.8395,
163,4,22189,0.000648623,0.183126,11574,4.02983e-05,40.9262,
163,5,21653,0.000691306,0.180399,11298,3.95741e-05,41.1012,
163,6,21389,0.000683244,0.173205,11159,3.99978e-05,41.3792,
163,7,21219,0.000678318,0.169294,11075,4.03546e-05,41.6787,
164,0,20000,0.01,0.0141421,10201,0,247.737,
164,1,26927,0.000691369,0.051914,13825,9.11893e-05,44.2017,
164,2,14240,0.000844315,0.121051,7437,7.6456e-05,55.1767,
164,3,10067,0.00100834,0.214672,5291,0.000148273,71.4872,
164,4,8864,0.00102451,0.19452,4657,0.000192865,76.7099,
164,5,8283,0.000995529,0.18963,4343,0.000206797,77.238,
164,6,7938,0.00100548,0.18703,4158,0.000220314,77.7397,
164,7,7614,0.00101859,0.199605,3985,0.000238527,79.5249,
164,8,7448,0.00101759,0.201448,3896,0.000247042,78.7083,
164,9,7288,0.0010181,0.188729,3810,0.000255129,79.7976,
164,10,7157,0.00106321,0.213059,3740,0.000260779,79.3659,
164,11,7008,0.00110256,0.19574,3661,0.000276465,80.0905,
164,12,6929,0.00105557,0.202356,3620,0.000274836,79.2669,
164,13,6809,0.00105382,0.200819,3554,0.000279683,79.231,
164,14,6705,0.0010639,0.198827,3499,0.000291022,79.9172,
164,15,6666,0.0010623,0.183728,3480,0.000277184,79.2898,
169,0,20000,0.01,0.0141421,10201,0,1209.09,
169,1,50639,0.000603352,0.0503856,25977,0.000568842,145.104,
169,2,55086,0.000306757,0.124341,28632,6.45027e-05,43.575,
169,3,29615,0.000333697,0.216636,15533,2.71409e-05,70.9189,
169,4,24767,0.000336833,0.271152,12958,4.32232e-05,78.8567,
169,5,23215,0.000336723,0.304972,12142,4.78961e-05,82.3229,
169,6,22586,0.000339428,0.302712,11816,5.01147e-05,84.1136,
169,7,22313,0.000342681,0.302495,11678,5.1201e-05,84.7668,
169,8,22090,0.000343885,0.301875,11565,5.27315e-05,85.4454,
169,9,21941,0.000344249,0.303686,11490,5.37533e-05,85.8989,
168,0,20000,0.01,0.0141421,10201,0,1209.09,
168,1,64813,0.000589627,0.0521709,33108,0.000148964,146.852,
168,2,90482,0.000294432,0.123692,46521,4.33116e-05,28.3419,
168,3,69240,0.000287218,0.208498,35896,9.4746e-06,31.6533,
168,4,67372,0.000302187,0.312324,34894,9.83757e-06,31.4215,
168,5,67110,0.000296231,0.344073,34738,9.61022e-06,31.1879,
170,0,20000,0.01,0.0141421,10201,0,1209.09,
170,1,40222,0.000609389,0.0513455,20674,0.00123858,146.967,
170,2,29311,0.000322324,0.130269,15342,0.000165235,76.8727,
170,3,13654,0.000373425,0.234176,7270,0.000162885,139.163,
170,4,10689,0.000356675,0.269443,5712,0.000243412,168.858,
170,5,9801,0.000370007,0.319063,5241,0.000325779,178.193,
170,6,9426,0.000350192,0.313631,5044,0.000356675,184.714,
170,7,9236,0.000349737,0.313595,4947,0.000375042,187.268,
170,8,9114,0.000352633,0.312848,4884,0.000386164,188.266,
170,9,9016,0.000353987,0.312316,4833,0.000395487,189.323,
170,10,8944,0.00035312,0.31173,4796,0.000407824,190.183,
167,0,20000,0.01,0.0141421,10201,0,1209.09,
167,1,79380,0.000607298,0.0452408,40413,5.59583e-05,144.511,
167,2,121641,0.00030468,0.110492,62200,4.04863e-05,25.4818,
167,3,101072,0.000298018,0.240041,51911,1.30594e-05,26.18,
167,4,98461,0.000295438,0.278743,50585,1.31241e-05,26.1089,
167,5,98476,0.00029082,0.299733,50593,1.2959e-05,25.9952,
173,0,20000,0.01,0.0141421,10201,0,921.981,
173,1,68174,0.000614083,0.0490591,34878,0.000167726,90.7259,
173,2,101680,0.00030777,0.104918,52299,3.16055e-05,28.51,
173,3,77391,0.000294977,0.177312,39899,6.10582e-05,32.4837,
173,4,72649,0.000304639,0.215624,37385,8.46829e-05,33.0699,
173,5,71822,0.000312678,0.206097,36944,9.05508e-05,32.9783,
173,6,71456,0.000310528,0.204347,36757,9.09662e-05,32.8835,
172,0,20000,0.01,0.0141421,10201,0,921.981,
172,1,76899,0.000604159,0.0512435,39264,6.31126e-05,90.3334,
172,2,150392,0.000305565,0.114756,76929,2.91125e-05,23.246,
172,3,142413,0.000293369,0.177358,72832,4.56851e-05,23.5375,
172,4,135185,0.000293963,0.205871,69160,5.23688e-05,23.7119,
172,5,135693,0.000292397,0.200058,69385,5.5627e-05,23.506,
166,0,20000,0.01,0.0141421,10201,0,1209.09,
166,1,129964,0.000609482,0.0525218,65738,8.48056e-06,143.475,
166,2,209240,0.000289153,0.11509,106142,3.18448e-05,23.7626,
166,3,198486,0.000289532,0.237918,100799,1.52752e-05,23.6566,
166,4,188868,0.000285121,0.353069,95987,1.52953e-05,23.6588,
166,5,189753,0.000285565,0.289623,96426,1.55973e-05,23.6024,
174,0,20000,0.01,0.0141421,10201,0,921.981,
174,1,62178,0.000599551,0.0490704,31860,0.000367512,88.3948,
174,2,65348,0.000316494,0.108339,33791,3.94453e-05,38.6882,
174,3,41175,0.00030105,0.207868,21370,9.56554e-05,52.1925,
174,4,36588,0.000300624,0.229904,18980,0.000160964,56.1602,
174,5,35507,0.00030104,0.220255,18422,0.000178616,56.7851,
174,6,35063,0.000300837,0.235509,18193,0.000183438,57.0765,
174,7,34837,0.000300932,0.219303,18075,0.000187471,57.1784,
151,0,20000,0.01,0.0141421,10201,0,72.2998,
151,1,238034,0.000673219,0.046261,119903,9.88292e-06,4.24219,
151,2,299393,0.000593467,0.0365205,151055,1.06066e-06,2.72669,
151,3,287103,0.000543414,0.0377243,144939,1.16542e-06,2.6738,
151,4,278187,0.00052063,0.0368896,140470,1.09493e-06,2.65872,
151,5,276832,0.000541753,0.0370174,139784,1.07512e-06,2.64063,
175,0,20000,0.01,0.0141421,10201,0,921.981,
175,1,53781,0.000617176,0.0490682,27611,0.000640258,94.272,
175,2,43308,0.000317203,0.103619,22559,5.65227e-05,52.3274,
175,3,24966,0.000312684,0.216377,13094,0.000145655,77.3784,
175,4,20912,0.000314603,0.226679,10971,0.000245335,87.5345,
175,5,19891,0.000317605,0.228536,10435,0.000294904,89.7618,
175,6,19456,0.00031836,0.228474,10210,0.000305673,90.8113,
175,7,19223,0.000318424,0.224114,10091,0.000312534,91.2351,
175,8,19073,0.000317918,0.22478,10013,0.000317313,91.7788,
179,0,20000,0.01,0.0141421,10201,0,0.0319851,
179,1,12563,0.00185721,0.0452249,6441,4.0993e-08,0.0299888,
179,2,7422,0.00100551,0.0825515,3823,3.28675e-08,0.0432668,
179,3,5884,0.000540361,0.084411,3046,7.37045e-08,0.0539294,
179,4,5742,0.000351268,0.0829016,2972,7.61614e-08,0.0547332,
179,5,5678,0.000314534,0.0837895,2941,9.45126e-08,0.0548908,
179,6,5650,0.000296543,0.082086,2926,9.53044e-08,0.054915,
177,0,20000,0.01,0.0141421,10201,0,0.0319851,
177,1,39539,0.000932332,0.042056,20041,1.02486e-08,0.0121918,
177,2,32013,0.000333811,0.0433721,16234,2.26594e-09,0.011816,
177,3,24542,0.000326416,0.0461086,12485,1.58469e-08,0.0140839,
177,4,23650,0.000330117,0.0447837,12021,2.0206e-08,0.0141774,
177,5,23336,0.000330462,0.0459509,11866,2.13107e-08,0.0142142,
177,6,23239,0.000329995,0.0461256,11817,2.1572e-08,0.0141953,
180,0,20000,0.01,0.0141421,10201,0,0.0319851,
180,1,5817,0.00361747,0.0440751,3018,1.66476e-07,0.0610897,
180,2,2269,0.00510004,0.101656,1199,4.31237e-07,0.133434,
180,3,1481,0.00746775,0.15727,790,7.93267e-07,0.198532,
180,4,1336,0.010755,0.154228,713,1.3686e-06,0.213654,
180,5,1302,0.0100483,0.159307,695,1.55782e-06,0.21356,
180,6,1278,0.0097386,0.160487,681,1.54728e-06,0.214833,
180,7,1266,0.00979939,0.16868,674,1.52891e-06,0.217066,
178,0,20000,0.01,0.0141421,10201,0,0.0319851,
178,1,28697,0.001152,0.0407019,14582,1.4758e-08,0.0157293,
178,2,21964,0.000324771,0.0501558,11172,4.40573e-09,0.0165816,
178,3,17149,0.00031259,0.0529905,8753,2.4983e-08,0.0196925,
178,4,16778,0.000309137,0.0536492,8554,3.0169e-08,0.0196146,
178,5,16524,0.000307316,0.0552857,8429,3.1238e-08,0.0196851,
178,6,16452,0.000307827,0.0546388,8393,3.12793e-08,0.0196759,
183,0,20000,0.01,0.0141421,10201,0,7.86144,
183,1,16949,0.000662777,0.0506668,8676,2.10145e-06,8.97061,
183,2,8418,0.000310112,0.100077,4361,5.97836e-05,7.82603,
183,3,4984,0.000303339,0.180715,2607,0.00071489,8.49578,
183,4,4341,0.000294517,0.234707,2275,0.00132179,8.54641,
183,5,4272,0.000290171,0.232148,2240,0.00150486,8.52656,
183,6,4239,0.000288775,0.251851,2222,0.00153166,8.54338,
182,0,20000,0.01,0.0141421,10201,0,7.86144,
182,1,30403,0.000643031,0.0493335,15454,5.45539e-07,7.443,
182,2,22329,0.000306782,0.0945617,11391,3.67693e-05,7.57161,
182,3,14959,0.000321943,0.139795,7672,0.000253461,8.17568,
182,4,13823,0.000317391,0.13514,7091,0.000405027,8.23134,
182,5,13649,0.000312853,0.131043,7006,0.00043871,8.24726,
182,6,13593,0.00031159,0.131789,6979,0.000445198,8.25906,
184,0,20000,0.01,0.0141421,10201,0,7.86144,
184,1,13763,0.000626578,0.0494521,7070,3.83341e-06,7.82163,
184,2,6194,0.000318447,0.125966,3231,7.32147e-05,8.50394,
184,3,3480,0.0003091,0.200288,1838,0.000930963,9.17356,
184,4,2987,0.000294517,0.276908,1581,0.0018459,9.01148,
184,5,2895,0.000301831,0.278033,1533,0.00194465,8.96723,
184,6,2871,0.000304933,0.257015,1521,0.00195169,8.93002,
185,0,20000,0.01,0.0141421,10201,0,7.86144,
185,1,12256,0.000667257,0.0444885,6307,6.3542e-06,8.58441,
185,2,5108,0.000305207,0.127764,2677,7.82751e-05,7.8146,
185,3,2633,0.000306669,0.256049,1403,0.00115145,8.78862,
185,4,2176,0.00030526,0.312784,1164,0.00238699,9.10711,
185,5,2105,0.000306207,0.269542,1127,0.00290426,9.19196,
185,6,2088,0.000314945,0.262739,1119,0.00300268,9.2303,
181,0,20000,0.01,0.0141421,10201,0,7.86144,
181,1,49094,0.000652353,0.0498705,24850,4.3588e-07,8.06052,
181,2,45093,0.000308133,0.0949859,22857,2.30693e-05,7.52024,
181,3,33517,0.000298807,0.0809202,17041,0.000142835,7.89115,
181,4,31333,0.000294027,0.0994587,15932,0.000214935,7.89749,
181,5,31024,0.000289956,0.0930806,15777,0.000234678,7.87923,
187,0,20000,0.01,0.0141421,10201,0,0.515705,
187,1,35031,0.000634855,0.0449904,17770,1.52734e-07,0.0654654,
187,2,18338,0.000835947,0.085425,9342,2.6363e-08,0.0789691,
187,3,11312,0.00120012,0.100385,5792,1.47907e-07,0.11813,
187,4,9661,0.00123376,0.100563,4954,1.57421e-07,0.134122,
187,5,9426,0.00126028,0.104,4835,2.00191e-07,0.13519,
187,6,9369,0.00124425,0.103264,4807,2.02995e-07,0.134769,
188,0,20000,0.01,0.0141421,10201,0,0.515705,
188,1,27076,0.000629025,0.0445049,13767,2.42514e-07,0.0845344,
188,2,12257,0.00104508,0.0873426,6274,5.70578e-08,0.115299,
188,3,7049,0.00143308,0.125068,3635,2.84841e-07,0.187939,
188,4,6030,0.00162659,0.125589,3112,4.182e-07,0.212533,
188,5,5899,0.00154582,0.114498,3047,4.9645e-07,0.214231,
188,6,5875,0.00151331,0.117926,3035,5.11233e-07,0.213432,
186,0,20000,0.01,0.0141421,10201,0,0.515705,
186,1,48126,0.000633701,0.045643,24354,8.62219e-08,0.0478219,
186,2,30217,0.00052518,0.0736539,15327,1.08709e-08,0.0493936,
186,3,19460,0.00091758,0.0785125,9912,4.79449e-08,0.0695289,
186,4,17012,0.000928303,0.0816332,8670,5.10081e-08,0.0772968,
186,5,16698,0.00090321,0.0771234,8513,6.66161e-08,0.0775465,
186,6,16553,0.000903672,0.0778817,8439,6.83803e-08,0.077688,
189,0,20000,0.01,0.0141421,10201,0,0.515705,
189,1,16232,0.00069392,0.0453547,8302,5.85535e-07,0.147866,
189,2,6359,0.00145237,0.0975134,3286,2.45529e-07,0.215802,
189,3,3231,0.00195048,0.14046,1691,1.46624e-06,0.396232,
189,4,2643,0.00262553,0.16035,1387,2.06643e-06,0.467344,
189,5,2558,0.00256695,0.172467,1343,2.60617e-06,0.477147,
189,6,2515,0.00256838,0.162719,1321,2.66723e-06,0.481417,
189,7,2507,0.00278587,0.16264,1317,2.74006e-06,0.481952,
190,0,20000,0.01,0.0141421,10201,0,0.515705,
190,1,11287,0.000735684,0.0459681,5803,1.12872e-06,0.204057,
190,2,3890,0.00189636,0.115268,2032,8.48452e-07,0.351751,
190,3,1838,0.00341923,0.195216,977,3.2894e-06,0.682088,
190,4,1494,0.00350096,0.206947,796,5.94659e-06,0.814015,
190,5,1410,0.00374729,0.196962,753,7.24716e-06,0.848225,
190,6,1400,0.00386998,0.201935,748,7.88236e-06,0.850822,
176,0,20000,0.01,0.0141421,10201,0,0.0319851,
176,1,96501,0.000716198,0.0380817,48666,3.68951e-09,0.00578535,
176,2,92401,0.000325226,0.0221641,46580,9.76739e-10,0.00485448,
176,3,70640,0.000318759,0.0330771,35677,5.92079e-09,0.00541739,
176,4,65292,0.000322189,0.0289492,32972,7.89835e-09,0.00560367,
176,5,64334,0.000325468,0.0291835,32491,8.55704e-09,0.00560089,
176,6,64049,0.000325953,0.0303609,32348,8.6079e-09,0.0055888,
193,0,20000,0.01,0.0141421,10201,0,7.94059,
193,1,26015,0.000651993,0.0500643,13243,7.09437e-07,9.01272,
193,2,16892,0.000319611,0.0977203,8645,4.14589e-05,7.51415,
193,3,11357,0.000297854,0.138046,5841,0.000383521,7.69539,
193,4,10265,0.000292389,0.144384,5285,0.000577974,7.71558,
193,5,10170,0.000295238,0.142873,5237,0.000633635,7.68363,
194,0,20000,0.01,0.0141421,10201,0,7.94059,
194,1,20094,0.000693069,0.0457491,10262,1.21372e-06,8.74346,
194,2,11507,0.000318347,0.119436,5923,5.29072e-05,7.66061,
194,3,7138,0.000310631,0.195164,3702,0.000560404,8.21555,
194,4,6425,0.000308893,0.187109,3334,0.000985405,8.25072,
194,5,6306,0.000312932,0.177835,3275,0.00109403,8.28111,
194,6,6287,0.000314896,0.177006,3266,0.00112081,8.27389,
161,0,20000,0.01,0.0141421,10201,0,247.737,
161,1,189223,0.000665735,0.0467357,95588,1.94381e-05,18.5438,
161,2,255516,0.000595111,0.0547039,129081,8.57236e-06,12.0341,
161,3,237784,0.000525664,0.0414259,120261,1.02549e-05,11.8174,
161,4,234452,0.000534132,0.0442771,118596,9.96527e-06,11.7744,
161,5,232962,0.00053919,0.0443441,117851,9.64967e-06,11.699,
195,0,20000,0.01,0.0141421,10201,0,7.94059,
195,1,17019,0.000642582,0.0500643,8710,2.12596e-06,7.81351,
195,2,8458,0.000308799,0.0991302,4380,6.2787e-05,8.01061,
195,3,4992,0.000302792,0.188744,2609,0.000743345,8.63035,
195,4,4362,0.000303016,0.228404,2284,0.00136453,8.70999,
195,5,4300,0.000302519,0.217432,2252,0.00156189,8.69846,
195,6,4277,0.000302081,0.217273,2241,0.00158735,8.72352,
156,0,20000,0.01,0.0141421,10201,0,68.7638,
156,1,216306,0.000653231,0.0460939,108785,9.00849e-06,5.48938,
156,2,281515,0.000598882,0.0375794,142086,1.04026e-06,2.84255,
156,3,280424,0.000549347,0.0366668,141591,1.01921e-06,2.75526,
156,4,269634,0.000543227,0.0365625,136194,9.6094e-07,2.75051,
156,5,268247,0.000542349,0.0372653,135491,9.72111e-07,2.72866,
192,0,20000,0.01,0.0141421,10201,0,7.94059,
192,1,49671,0.000633187,0.0458382,25134,4.54263e-07,8.50959,
192,2,45937,0.000305324,0.0900779,23266,2.38515e-05,7.73617,
192,3,34097,0.000298352,0.0922073,17319,0.000142544,8.08186,
192,4,32130,0.000304021,0.124037,16319,0.000214847,8.00919,
192,5,31772,0.000305389,0.0897446,16140,0.00021475,7.96343,
192,6,31636,0.000305667,0.102294,16072,0.000213179,7.98183,
198,0,20000,0.01,0.0141421,10201,0,89.6835,
198,1,38820,0.000709309,0.0472409,19876,0.000154787,5.39481,
198,2,13570,0.00104207,0.112893,7062,1.57093e-05,10.6927,
198,3,7549,0.00153048,0.223918,3963,2.94722e-05,17.5477,
198,4,6245,0.00162951,0.294119,3281,3.96442e-05,20.4522,
198,5,5906,0.00178228,0.294283,3103,4.50764e-05,21.331,
198,6,5815,0.00173405,0.302394,3056,4.76049e-05,21.5072,
198,7,5769,0.00178418,0.303979,3033,5.03818e-05,21.5737,
199,0,20000,0.01,0.0141421,10201,0,89.6835,
199,1,30063,0.000798038,0.051474,15439,0.000221036,7.07,
199,2,9981,0.00119644,0.117224,5227,2.98738e-05,14.2838,
199,3,5300,0.00184215,0.231316,2809,5.85556e-05,24.4213,
199,4,4324,0.00212689,0.265559,2293,8.86611e-05,28.3596,
199,5,4060,0.00218522,0.319686,2154,0.000112064,29.4599,
199,6,3967,0.00225508,0.317538,2105,0.000125398,29.7885,
199,7,3916,0.00220553,0.313634,2079,0.000128634,30.2064,
199,8,3860,0.00231665,0.314501,2051,0.000133042,30.5569,
199,9,3837,0.00233216,0.313689,2040,0.000136232,30.4606,
200,0,20000,0.01,0.0141421,10201,0,89.6835,
200,1,19851,0.0010173,0.0471984,10246,0.000385221,10.0534,
200,2,5980,0.00180971,0.112603,3174,0.000118907,23.0027,
200,3,2955,0.00253309,0.218435,1596,0.000261499,41.2483,
200,4,2311,0.003017,0.311764,1253,0.000371,50.0236,
200,5,2159,0.00316337,0.302225,1171,0.000472903,52.703,
200,6,2086,0.00302721,0.336487,1132,0.000533199,53.6015,
200,7,2043,0.00318769,0.300074,1110,0.000557512,54.2219,
200,8,2015,0.00345952,0.333257,1095,0.000575527,54.5563,
200,9,1999,0.00356435,0.30933,1087,0.000582511,54.2766,
197,0,20000,0.01,0.0141421,10201,0,89.6835,
197,1,57633,0.000560616,0.0501233,29442,5.63031e-05,4.13303,
197,2,31571,0.000657879,0.120522,16214,4.0491e-06,5.04004,
197,3,21439,0.000778341,0.217249,11030,3.87588e-06,6.54462,
197,4,18498,0.000916411,0.259122,9514,4.43519e-06,7.48781,
197,5,17786,0.000906654,0.285579,9155,4.87223e-06,7.65422,
197,6,17528,0.000900604,0.280597,9026,5.17218e-06,7.71407,
197,7,17422,0.000919271,0.291819,8972,5.35898e-06,7.72988,
203,0,20000,0.01,0.0141421,10201,0,62.3493,
203,1,34186,0.00066216,0.0490502,17549,0.000134681,16.4177,
203,2,12949,0.000320833,0.115968,6764,5.07915e-05,18.3176,
203,3,7622,0.000311902,0.168586,4014,0.000461092,25.1837,
203,4,6472,0.000312728,0.21988,3412,0.00081049,27.5443,
203,5,6177,0.000311423,0.222246,3258,0.000942423,28.1072,
203,6,6070,0.000310853,0.206096,3202,0.000983463,28.3397,
203,7,5996,0.000306953,0.2149,3164,0.00102174,28.5511,
203,8,5961,0.000304437,0.223638,3147,0.00103513,28.4875,
204,0,20000,0.01,0.0141421,10201,0,62.3493,
204,1,26774,0.000720375,0.049068,13787,0.000194829,16.8806,
204,2,9536,0.000314859,0.113637,5018,7.78209e-05,21.4335,
204,3,5240,0.00030645,0.163546,2791,0.000608568,32.1465,
204,4,4388,0.00030492,0.235226,2339,0.00113339,36.0359,
204,5,4197,0.000299721,0.232556,2240,0.00132096,36.62,
204,6,4107,0.000291848,0.228953,2193,0.00140829,36.8614,
204,7,4048,0.000295278,0.237414,2162,0.00145506,37.1634,
204,8,4020,0.000291722,0.221291,2148,0.00146188,37.2532,
205,0,20000,0.01,0.0141421,10201,0,62.3493,
205,1,16994,0.000787597,0.0518413,8815,0.000346762,18.336,
205,2,5728,0.000325181,0.114335,3057,0.000162299,31.911,
205,3,3025,0.000321847,0.190193,1644,0.000918047,49.2767,
205,4,2454,0.000322923,0.259799,1339,0.00163524,56.7115,
205,5,2263,0.00032018,0.265485,1237,0.00202794,58.9012,
205,6,2214,0.00031158,0.258457,1210,0.00220661,59.087,
205,7,2187,0.000304533,0.25647,1196,0.00228945,59.0792,
205,8,2154,0.000299182,0.255889,1178,0.00236922,59.6551,
205,9,2146,0.0003231,0.262258,1174,0.00240147,59.4282,
196,0,20000,0.01,0.0141421,10201,0,89.6835,
196,1,71407,0.000613577,0.0518744,36397,2.50329e-05,3.72484,
196,2,67990,0.000391402,0.119923,34624,1.67331e-06,2.4953,
196,3,45677,0.00058443,0.228317,23280,7.79261e-07,3.25264,
196,4,40405,0.000577224,0.266912,20614,1.00989e-06,3.49837,
196,5,39477,0.000607093,0.2815,20135,1.04421e-06,3.51217,
196,6,39160,0.000592193,0.268155,19974,1.08018e-06,3.51718,
202,0,20000,0.01,0.0141421,10201,0,62.3493,
202,1,62861,0.000618701,0.0490737,32080,4.73615e-05,12.5344,
202,2,31066,0.000319743,0.128984,15976,2.13867e-05,11.9687,
202,3,20938,0.00030886,0.204642,10791,0.000200726,14.1046,
202,4,18479,0.000302313,0.211708,9530,0.000325454,14.7706,
202,5,17903,0.00029968,0.182541,9234,0.00036573,14.8693,
202,6,17678,0.00029775,0.180325,9120,0.000375567,14.9413,
202,7,17540,0.000296461,0.187918,9050,0.000382093,14.98,
209,0,20000,0.01,0.0141421,10201,0,22.4209,
209,1,19851,0.0010173,0.0471984,10246,9.63052e-05,2.51336,
209,2,5980,0.00180971,0.112603,3174,2.97268e-05,5.75068,
209,3,2955,0.00253309,0.218435,1596,6.53746e-05,10.3121,
209,4,2311,0.003017,0.311764,1253,9.27499e-05,12.5059,
209,5,2159,0.00316337,0.302225,1171,0.000118226,13.1757,
209,6,2086,0.00302721,0.336487,1132,0.0001333,13.4004,
209,7,2043,0.00318769,0.300074,1110,0.000139378,13.5555,
209,8,2015,0.00345952,0.333257,1095,0.000143882,13.6391,
209,9,1999,0.00356435,0.30933,1087,0.000145628,13.5692,
208,0,20000,0.01,0.0141421,10201,0,22.4209,
208,1,30063,0.000798038,0.051474,15439,5.52589e-05,1.7675,
208,2,9981,0.00119644,0.117224,5227,7.46846e-06,3.57094,
208,3,5300,0.00184215,0.231316,2809,1.46389e-05,6.10533,
208,4,4324,0.00212689,0.265559,2293,2.21653e-05,7.0899,
208,5,4060,0.00218522,0.319686,2154,2.8016e-05,7.36498,
208,6,3967,0.00225508,0.317538,2105,3.13495e-05,7.44713,
208,7,3916,0.00220553,0.313634,2079,3.21584e-05,7.55161,
208,8,3860,0.00231665,0.314501,2051,3.32605e-05,7.63923,
208,9,3837,0.00233216,0.313689,2040,3.40579e-05,7.61515,
210,0,20000,0.01,0.0141421,10201,0,22.4209,
210,1,14187,0.00133242,0.0451631,7361,0.000147291,3.47061,
210,2,4087,0.00236928,0.106999,2195,8.26065e-05,8.34501,
210,3,1933,0.00342264,0.21953,1063,0.000205128,15.0184,
210,4,1509,0.00402568,0.323769,832,0.000286385,17.596,
210,5,1375,0.00439759,0.311394,759,0.000344497,18.7266,
210,6,1295,0.00437644,0.30327,717,0.00038845,19.2715,
210,7,1262,0.00499476,0.303459,699,0.000445847,19.4814,
210,8,1246,0.00489696,0.300418,691,0.000487207,19.7209,
210,9,1227,0.0050336,0.296502,681,0.0004938,19.9085,
210,10,1219,0.00476891,0.295603,677,0.000501791,19.9821,
207,0,20000,0.01,0.0141421,10201,0,22.4209,
207,1,48013,0.000646764,0.0451764,24545,2.49218e-05,1.12606,
207,2,19684,0.000835041,0.102887,10176,2.00256e-06,1.91709,
207,3,11981,0.00121092,0.241309,6218,3.05596e-06,2.86863,
207,4,10089,0.00123602,0.268592,5248,3.6349e-06,3.28906,
207,5,9621,0.00127323,0.291933,5003,4.19658e-06,3.38242,
207,6,9439,0.00128102,0.304405,4909,4.37074e-06,3.42177,
207,7,9380,0.00135765,0.306477,4879,4.57133e-06,3.42079,
206,0,20000,0.01,0.0141421,10201,0,22.4209,
206,1,71407,0.000613577,0.0518744,36397,6.25821e-06,0.93121,
206,2,67990,0.000391402,0.119923,34624,4.18328e-07,0.623825,
206,3,45677,0.00058443,0.228317,23280,1.94815e-07,0.81316,
206,4,40405,0.000577224,0.266912,20614,2.52473e-07,0.874592,
206,5,39477,0.000607093,0.2815,20135,2.61052e-07,0.878043,
206,6,39160,0.000592193,0.268155,19974,2.70046e-07,0.879295,
213,0,20000,0.01,0.0141421,10201,0,15.5873,
213,1,62861,0.000618701,0.0490737,32080,1.18404e-05,3.13361,
213,2,31066,0.000319743,0.128984,15976,5.34666e-06,2.99218,
213,3,20938,0.00030886,0.204642,10791,5.01816e-05,3.52615,
213,4,18479,0.000302313,0.211708,9530,8.13635e-05,3.69265,
213,5,17903,0.00029968,0.182541,9234,9.14325e-05,3.71733,
213,6,17678,0.00029775,0.180325,9120,9.38917e-05,3.73533,
213,7,17540,0.000296461,0.187918,9050,9.55232e-05,3.745,
191,0,20000,0.01,0.0141421,10201,0,7.94059,
191,1,98294,0.00062026,0.044995,49533,4.56761e-07,7.22601,
191,2,119849,0.000301924,0.058602,60384,1.21037e-05,8.01988,
191,3,101689,0.000297541,0.0575032,51283,5.81667e-05,8.25675,
191,4,94132,0.00029533,0.0634466,47486,7.3943e-05,8.24257,
191,5,93109,0.000299708,0.0636805,46971,8.03294e-05,8.23373,
191,6,92841,0.000301784,0.0611805,46835,8.13355e-05,8.21415,
214,0,20000,0.01,0.0141421,10201,0,15.5873,
214,1,45474,0.000645628,0.0490668,23272,2.13675e-05,3.25368,
214,2,19285,0.00032316,0.107996,9992,7.5535e-06,3.65325,
214,3,12004,0.000305874,0.173474,6250,7.57616e-05,4.67741,
214,4,10302,0.000302219,0.206488,5371,0.000131652,5.05925,
214,5,9940,0.000298241,0.199247,5181,0.000152733,5.12025,
214,6,9787,0.000298069,0.198036,5104,0.000160638,5.1261,
214,7,9711,0.000297343,0.199441,5065,0.000161401,5.13432,
215,0,20000,0.01,0.0141421,10201,0,15.5873,
215,1,34186,0.00066216,0.0490502,17549,3.36703e-05,4.10442,
215,2,12949,0.000320833,0.115968,6764,1.26979e-05,4.57939,
215,3,7622,0.000311902,0.168586,4014,0.000115273,6.29593,
215,4,6472,0.000312728,0.21988,3412,0.000202622,6.88608,
215,5,6177,0.000311423,0.222246,3258,0.000235606,7.02679,
215,6,6070,0.000310853,0.206096,3202,0.000245866,7.08494,
215,7,5996,0.000306953,0.2149,3164,0.000255436,7.13777,
215,8,5961,0.000304437,0.223638,3147,0.000258783,7.12186,
212,0,20000,0.01,0.0141421,10201,0,15.5873,
212,1,90574,0.000614491,0.0490656,46074,5.12843e-06,2.92837,
