mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc_fun,L1_bc_intensita,L2_bc_fun,L2_bc_intensita,L3_bc_fun,L3_bc_intensita,L4_bc_fun,L4_bc_intensita,toll,alpha,err_fin
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.75,1,2.75572E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.9,1,4.17602E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,1,1,5.20122E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,1.25,1,9.13498E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.3,1,4.13409E-04
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.5,1,1.12773E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.75,1,2.70134E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,1,1,5.16215E-03
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,1.25,1,8.77570E-03
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.05,1,1.97730E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.075,1,1.91318E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.1,1,2.12461E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.2,1,4.35053E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.3,1,9.15625E-04
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.05,1,1.77985E-04
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.075,1,1.96962E-04
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.1,1,2.41196E-04
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.175,1,3.64993E-04
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.25,1,6.88589E-04
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.3,1,5.12860E-04
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.5,1,1.38391E-03
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.75,1,3.44916E-03
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.875,1,5.03827E-03
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,1,1,6.80907E-03
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.05,1,1.88020E-04
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.075,1,1.89436E-04
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.1,1,2.26999E-04
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.2,1,4.62512E-04
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.3,1,9.85776E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.05,1,1.74787E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.075,1,1.99349E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.1,1,2.20217E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.15,1,2.86580E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.2,1,4.18750E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.05,1,1.78460E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.0625,1,1.90828E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.075,1,2.33231E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.0875,1,2.13785E-04
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 9,1,Funzione 10,1,Costante,0,Costante,0,0.1,1,2.22490E-04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2,1,1.89341E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,3,1,1.90142E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,5,1,1.85532E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,10,1,1.77646E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,20,1,1.68090E+02
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2.5,1,6.00627E-01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,5,1,7.04343E-01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,10,1,1.38551E+00
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,17.5,1,4.72489E+00
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,25,1,1.26258E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.75,1,5.30278E-01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,4.96889E-01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1.25,1,5.02554E-01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2,1,5.45125E-01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2.5,1,6.53622E-01
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2,1,1.60081E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,3,1,1.55307E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,5,1,1.53748E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,10,1,1.46790E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,20,1,1.37657E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,5,1,1.86009E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,10,1,1.78182E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,50,1,1.66728E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,75,1,1.78020E+02
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-04,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,100,1,2.65270E+02
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,6.25934E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,5.25968E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,4.98465E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,2,1,5.32923E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,3,1,6.07722E-01
Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.2,1,4.89593E-01
Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,5.65459E-01
Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,6.74529E-01
Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.75,1,4.96121E-01
Costante,2.50E-02,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,5.23125E-01
Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1.5,1,6.13091E-01
Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,3,1,6.86289E-01
Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,5,1,6.58287E-01
Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,10,1,1.39383E+00
Costante,2.50E-02,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,20,1,6.79686E+00
Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.31345E-01
Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,4.96667E-01
Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,5.79196E-01
Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,5.06375E-01
Costante,2.50E-02,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,5.53335E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,5.14412E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.75,1,4.87293E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.9,1,5.60856E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,5.22024E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1.25,1,5.63060E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,5.02808E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,4.77326E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.75,1,5.08705E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,4.80486E-01
Costante,2.50E-02,Costante,-5.00E-01,Costante,8.66E-01,Costante,2.50E-02,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1.25,1,5.00940E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.74651E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,5.79874E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.15,1,5.44120E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.2,1,5.68332E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,5.78590E-01
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.28726E-01
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,5.00482E-01
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.14,1,5.02985E-01
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.175,1,5.64196E-01
Costante,5.00E-01,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.25,1,5.12125E-01
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,4.77423E-01
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,4.71483E-01
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.75,1,5.41201E-01
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.875,1,4.95401E-01
Costante,5.00E-01,Costante,-5.00E+00,Costante,8.66E+00,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,1,1,4.92542E-01
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.31207E-01
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,6.19580E-01
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.15,1,5.08279E-01
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.2,1,5.44360E-01
Costante,5.00E-01,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.3,1,5.38236E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.34918E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,5.13168E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.15,1,6.25909E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.2,1,5.39071E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.5,1,4.93488E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.0625,1,5.68527E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.075,1,5.01289E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.0875,1,4.94434E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.1,1,6.42883E-01
Costante,5.00E-01,Costante,-5.00E-01,Costante,8.66E-01,Costante,5.00E-01,Costante,0.000000,Funzione 10,1,Costante,0,Costante,0,Funzione 9,1,0.15,1,5.68797E-01
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,2,1,1.55262E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,3,1,1.56337E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,5,1,1.54290E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,10,1,1.50826E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,20,1,1.49012E+04
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,2.5,1,7.17727E+01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,5,1,6.45628E+01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,10,1,7.21338E+01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,17.5,1,7.17416E+01
Costante,2.50E-04,Costante,-5.00E-02,Costante,8.66E-02,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,25,1,4.93605E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,1.25,1,5.35286E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,2,1,4.99462E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,2.5,1,4.83911E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,5,1,4.61471E+01
Costante,2.50E-04,Costante,-5.00E-03,Costante,8.66E-03,Costante,0.00E+00,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,10,1,6.67167E+01
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,1.5,1,1.54989E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,2,1,1.56585E+04
Costante,2.50E-04,Costante,-5.00E-01,Costante,8.66E-01,Costante,1.00E-01,Costante,0.000000,Costante,0,Costante,0,Funzione 9,10,Funzione 10,1,3,1,1.55172E+04
